lat,lon,time,spatial_ref,tmax
16.5,76.5,1961-03-22,0,39.560001373291016
16.5,76.5,1961-03-23,0,39.4900016784668
16.5,76.5,1961-03-24,0,38.34000015258789
16.5,76.5,1961-03-25,0,38.56999969482422
16.5,76.5,1961-03-26,0,38.880001068115234
16.5,76.5,1961-03-27,0,37.90999984741211
16.5,76.5,1961-03-28,0,38.33000183105469
16.5,76.5,1961-03-29,0,38.540000915527344
16.5,76.5,1961-03-30,0,37.0099983215332
16.5,76.5,1961-03-31,0,36.400001525878906
16.5,76.5,1961-04-01,0,36.880001068115234
16.5,76.5,1961-04-02,0,35.400001525878906
16.5,76.5,1961-04-03,0,36.290000915527344
16.5,76.5,1961-04-04,0,36.38999938964844
16.5,76.5,1961-04-05,0,36.79999923706055
16.5,76.5,1961-04-06,0,37.25
16.5,76.5,1961-04-07,0,38.400001525878906
16.5,76.5,1961-04-08,0,38.790000915527344
16.5,76.5,1961-04-09,0,38.68000030517578
16.5,76.5,1961-04-10,0,39.380001068115234
16.5,76.5,1961-04-11,0,39.90999984741211
16.5,76.5,1961-04-12,0,38.63999938964844
16.5,76.5,1961-04-13,0,38.150001525878906
16.5,76.5,1961-04-14,0,38.34000015258789
16.5,76.5,1961-04-15,0,39.4900016784668
16.5,76.5,1961-04-16,0,40.060001373291016
16.5,76.5,1961-04-17,0,40.4900016784668
16.5,76.5,1961-04-18,0,40.209999084472656
16.5,76.5,1961-04-19,0,41.27000045776367
16.5,76.5,1961-04-20,0,41.5099983215332
16.5,76.5,1961-04-21,0,41.369998931884766
16.5,76.5,1961-04-22,0,41.40999984741211
16.5,76.5,1961-04-23,0,40.939998626708984
16.5,76.5,1961-04-24,0,40.54999923706055
16.5,76.5,1961-04-25,0,40.72999954223633
16.5,76.5,1961-04-26,0,40.27000045776367
16.5,76.5,1961-04-27,0,40.09000015258789
16.5,76.5,1961-04-28,0,39.77000045776367
16.5,76.5,1961-04-29,0,38.86000061035156
16.5,76.5,1961-04-30,0,39.310001373291016
16.5,76.5,1961-05-01,0,37.310001373291016
16.5,76.5,1961-05-02,0,37.88999938964844
16.5,76.5,1961-05-03,0,38.72999954223633
16.5,76.5,1961-05-04,0,37.7400016784668
16.5,76.5,1961-05-05,0,39.47999954223633
16.5,76.5,1961-05-06,0,39.2400016784668
16.5,76.5,1961-05-07,0,39.369998931884766
16.5,76.5,1961-05-08,0,38.540000915527344
16.5,76.5,1961-05-09,0,39.459999084472656
16.5,76.5,1961-05-10,0,38.68000030517578
16.5,76.5,1961-05-11,0,37.83000183105469
16.5,76.5,1961-05-12,0,38.5099983215332
16.5,76.5,1961-05-13,0,38.93000030517578
16.5,76.5,1961-05-14,0,39.61000061035156
16.5,76.5,1961-05-15,0,35.470001220703125
16.5,76.5,1961-05-16,0,37.209999084472656
16.5,76.5,1961-05-17,0,36.16999816894531
16.5,76.5,1961-05-18,0,39.41999816894531
16.5,76.5,1961-05-19,0,39.16999816894531
16.5,76.5,1961-05-20,0,38.83000183105469
16.5,76.5,1961-05-21,0,37.029998779296875
16.5,76.5,1961-05-22,0,33.72999954223633
16.5,76.5,1961-05-23,0,35.970001220703125
16.5,76.5,1961-05-24,0,36.75
16.5,76.5,1961-05-25,0,33.2599983215332
16.5,76.5,1961-05-26,0,33.459999084472656
16.5,76.5,1961-05-27,0,33.27000045776367
16.5,76.5,1961-05-28,0,35.130001068115234
16.5,76.5,1961-05-29,0,35.5
16.5,76.5,1961-05-30,0,34.650001525878906
16.5,76.5,1961-05-31,0,33.7599983215332
16.5,76.5,1961-06-01,0,34.880001068115234
16.5,76.5,1961-06-02,0,35.65999984741211
16.5,76.5,1961-06-03,0,36.209999084472656
16.5,76.5,1961-06-04,0,33.88999938964844
16.5,76.5,1961-06-05,0,35.0099983215332
16.5,76.5,1961-06-06,0,33.619998931884766
16.5,76.5,1961-06-07,0,32.27000045776367
16.5,76.5,1961-06-08,0,33.36000061035156
16.5,76.5,1961-06-09,0,34.45000076293945
16.5,76.5,1961-06-10,0,34.150001525878906
16.5,76.5,1961-06-11,0,32.91999816894531
16.5,76.5,1961-06-12,0,32.02000045776367
16.5,76.5,1961-06-13,0,32.22999954223633
16.5,76.5,1961-06-14,0,32.099998474121094
16.5,76.5,1961-06-15,0,32.4900016784668
16.5,76.5,1961-06-16,0,33.2400016784668
16.5,76.5,1961-06-17,0,34.25
16.5,76.5,1961-06-18,0,35.36000061035156
16.5,76.5,1961-06-19,0,35.15999984741211
16.5,76.5,1961-06-20,0,30.389999389648438
16.5,76.5,1961-06-21,0,28.479999542236328
16.5,76.5,1961-06-22,0,30.06999969482422
16.5,76.5,1961-06-23,0,32.95000076293945
16.5,76.5,1961-06-24,0,32.15999984741211
16.5,76.5,1961-06-25,0,31.079999923706055
16.5,76.5,1961-06-26,0,30.93000030517578
16.5,76.5,1961-06-27,0,31.329999923706055
16.5,76.5,1961-06-28,0,30.780000686645508
16.5,76.5,1961-06-29,0,30.780000686645508
16.5,76.5,1961-06-30,0,31.110000610351562
16.5,76.5,1961-07-01,0,29.670000076293945
16.5,76.5,1961-07-02,0,28.850000381469727
16.5,76.5,1961-07-03,0,29.139999389648438
16.5,76.5,1961-07-04,0,29.889999389648438
16.5,76.5,1961-07-05,0,30.700000762939453
16.5,76.5,1961-07-06,0,30.190000534057617
16.5,76.5,1961-07-07,0,29.899999618530273
16.5,76.5,1961-07-08,0,28.649999618530273
16.5,76.5,1961-07-09,0,28.260000228881836
16.5,76.5,1961-07-10,0,26.690000534057617
16.5,76.5,1961-07-11,0,27.5
16.5,76.5,1961-07-12,0,30.719999313354492
16.5,76.5,1961-07-13,0,28.65999984741211
16.5,76.5,1961-07-14,0,29.5
16.5,76.5,1961-07-15,0,30.530000686645508
16.5,76.5,1961-07-16,0,30.6200008392334
16.5,76.5,1961-07-17,0,29.020000457763672
16.5,76.5,1961-07-18,0,27.399999618530273
16.5,76.5,1961-07-19,0,28.899999618530273
16.5,76.5,1961-07-20,0,30.329999923706055
16.5,76.5,1961-07-21,0,28.889999389648438
16.5,76.5,1961-07-22,0,28.950000762939453
16.5,76.5,1961-07-23,0,29.209999084472656
16.5,76.5,1961-07-24,0,29.290000915527344
16.5,76.5,1961-07-25,0,29.90999984741211
16.5,76.5,1961-07-26,0,29.729999542236328
16.5,76.5,1961-07-27,0,29.010000228881836
16.5,76.5,1961-07-28,0,29.030000686645508
16.5,76.5,1961-07-29,0,28.360000610351562
16.5,76.5,1961-07-30,0,28.34000015258789
16.5,76.5,1961-07-31,0,28.6200008392334
16.5,76.5,1961-08-01,0,30.229999542236328
16.5,76.5,1961-08-02,0,29.479999542236328
16.5,76.5,1961-08-03,0,30.280000686645508
16.5,76.5,1961-08-04,0,29.809999465942383
16.5,76.5,1961-08-05,0,30.6299991607666
16.5,76.5,1961-08-06,0,29.190000534057617
16.5,76.5,1961-08-07,0,30.690000534057617
16.5,76.5,1961-08-08,0,30.6200008392334
16.5,76.5,1961-08-09,0,30.739999771118164
16.5,76.5,1961-08-10,0,31.979999542236328
16.5,76.5,1961-08-11,0,32.65999984741211
16.5,76.5,1961-08-12,0,32.529998779296875
16.5,76.5,1961-08-13,0,32.18000030517578
16.5,76.5,1961-08-14,0,30.190000534057617
16.5,76.5,1961-08-15,0,30.510000228881836
16.5,76.5,1961-08-16,0,27.6200008392334
16.5,76.5,1961-08-17,0,30.059999465942383
16.5,76.5,1961-08-18,0,28.100000381469727
16.5,76.5,1961-08-19,0,27.719999313354492
16.5,76.5,1961-08-20,0,27.760000228881836
16.5,76.5,1961-08-21,0,28.329999923706055
16.5,76.5,1961-08-22,0,27.920000076293945
16.5,76.5,1961-08-23,0,29.979999542236328
16.5,76.5,1961-08-24,0,30.979999542236328
16.5,76.5,1961-08-25,0,30.139999389648438
16.5,76.5,1961-08-26,0,31.049999237060547
16.5,76.5,1961-08-27,0,31.100000381469727
16.5,76.5,1961-08-28,0,31.299999237060547
16.5,76.5,1961-08-29,0,32.5
16.5,76.5,1961-08-30,0,29.479999542236328
16.5,76.5,1961-08-31,0,30.610000610351562
16.5,76.5,1961-09-01,0,30.18000030517578
16.5,76.5,1961-09-02,0,30.190000534057617
16.5,76.5,1961-09-03,0,29.209999084472656
16.5,76.5,1961-09-04,0,30.8799991607666
16.5,76.5,1961-09-05,0,31.489999771118164
16.5,76.5,1961-09-06,0,29.389999389648438
16.5,76.5,1961-09-07,0,31.09000015258789
16.5,76.5,1961-09-08,0,30.209999084472656
16.5,76.5,1961-09-09,0,30.110000610351562
16.5,76.5,1961-09-10,0,30.260000228881836
16.5,76.5,1961-09-11,0,31.200000762939453
16.5,76.5,1961-09-12,0,30.1299991607666
16.5,76.5,1961-09-13,0,30.520000457763672
16.5,76.5,1961-09-14,0,30.559999465942383
16.5,76.5,1961-09-15,0,30.3700008392334
16.5,76.5,1961-09-16,0,30.030000686645508
16.5,76.5,1961-09-17,0,31.84000015258789
16.5,76.5,1961-09-18,0,31.850000381469727
16.5,76.5,1961-09-19,0,31.739999771118164
16.5,76.5,1961-09-20,0,30.8700008392334
16.5,76.5,1961-09-21,0,31.530000686645508
16.5,76.5,1961-09-22,0,32.43000030517578
16.5,76.5,1961-09-23,0,31.34000015258789
16.5,76.5,1961-09-24,0,31.829999923706055
16.5,76.5,1961-09-25,0,32.58000183105469
16.5,76.5,1961-09-26,0,31.350000381469727
16.5,76.5,1961-09-27,0,29.940000534057617
16.5,76.5,1961-09-28,0,31.06999969482422
16.5,76.5,1961-09-29,0,31.700000762939453
16.5,76.5,1961-09-30,0,31.329999923706055
16.5,76.5,1961-10-01,0,31.389999389648438
16.5,76.5,1961-10-02,0,32.16999816894531
16.5,76.5,1961-10-03,0,29.90999984741211
16.5,76.5,1961-10-04,0,31.299999237060547
16.5,76.5,1961-10-05,0,31.969999313354492
16.5,76.5,1961-10-06,0,32.63999938964844
16.5,76.5,1961-10-07,0,30.59000015258789
16.5,76.5,1961-10-08,0,28.90999984741211
16.5,76.5,1961-10-09,0,27.100000381469727
16.5,76.5,1961-10-10,0,26.34000015258789
16.5,76.5,1961-10-11,0,28.780000686645508
16.5,76.5,1961-10-12,0,29.420000076293945
16.5,76.5,1961-10-13,0,30.770000457763672
16.5,76.5,1961-10-14,0,32.459999084472656
16.5,76.5,1961-10-15,0,32.369998931884766
16.5,76.5,1961-10-16,0,31.149999618530273
16.5,76.5,1961-10-17,0,31.84000015258789
16.5,76.5,1961-10-18,0,32.20000076293945
16.5,76.5,1961-10-19,0,31.260000228881836
16.5,76.5,1961-10-20,0,30.68000030517578
16.5,76.5,1961-10-21,0,31.360000610351562
16.5,76.5,1961-10-22,0,32.41999816894531
16.5,76.5,1961-10-23,0,32.22999954223633
16.5,76.5,1961-10-24,0,31.079999923706055
16.5,76.5,1961-10-25,0,31.06999969482422
16.5,76.5,1961-10-26,0,31.049999237060547
16.5,76.5,1961-10-27,0,29.920000076293945
16.5,76.5,1961-10-28,0,28.34000015258789
16.5,76.5,1961-10-29,0,27.270000457763672
16.5,76.5,1961-10-30,0,28.350000381469727
16.5,76.5,1961-10-31,0,29.270000457763672
16.5,76.5,1961-11-01,0,30.559999465942383
16.5,76.5,1961-11-02,0,30.149999618530273
16.5,76.5,1961-11-03,0,29.950000762939453
16.5,76.5,1961-11-04,0,30.030000686645508
16.5,76.5,1961-11-05,0,29.43000030517578
16.5,76.5,1961-11-06,0,29.229999542236328
16.5,76.5,1961-11-07,0,29.989999771118164
16.5,76.5,1961-11-08,0,29.850000381469727
16.5,76.5,1961-11-09,0,30.329999923706055
16.5,76.5,1961-11-10,0,29.799999237060547
16.5,76.5,1961-11-11,0,30.020000457763672
16.5,76.5,1961-11-12,0,29.889999389648438
16.5,76.5,1961-11-13,0,29.389999389648438
16.5,76.5,1961-11-14,0,29.3799991607666
16.5,76.5,1961-11-15,0,29.520000457763672
16.5,76.5,1961-11-16,0,29.6299991607666
16.5,76.5,1961-11-17,0,28.149999618530273
16.5,76.5,1961-11-18,0,29.969999313354492
16.5,76.5,1961-11-19,0,30.270000457763672
16.5,76.5,1961-11-20,0,29.549999237060547
16.5,76.5,1961-11-21,0,28.610000610351562
16.5,76.5,1961-11-22,0,29.079999923706055
16.5,76.5,1961-11-23,0,29.549999237060547
16.5,76.5,1961-11-24,0,29.200000762939453
16.5,76.5,1961-11-25,0,30.079999923706055
16.5,76.5,1961-11-26,0,29.020000457763672
16.5,76.5,1961-11-27,0,28.59000015258789
16.5,76.5,1961-11-28,0,27.8700008392334
16.5,76.5,1961-11-29,0,27.459999084472656
16.5,76.5,1961-11-30,0,27.829999923706055
16.5,76.5,1961-12-01,0,28.59000015258789
16.5,76.5,1961-12-02,0,28.8700008392334
16.5,76.5,1961-12-03,0,28.049999237060547
16.5,76.5,1961-12-04,0,28.729999542236328
16.5,76.5,1961-12-05,0,28.899999618530273
16.5,76.5,1961-12-06,0,29.920000076293945
16.5,76.5,1961-12-07,0,30.579999923706055
16.5,76.5,1961-12-08,0,30.329999923706055
16.5,76.5,1961-12-09,0,30.329999923706055
16.5,76.5,1961-12-10,0,29.350000381469727
16.5,76.5,1961-12-11,0,29.459999084472656
16.5,76.5,1961-12-12,0,30.290000915527344
16.5,76.5,1961-12-13,0,30.1200008392334
16.5,76.5,1961-12-14,0,29.549999237060547
16.5,76.5,1961-12-15,0,29.489999771118164
16.5,76.5,1961-12-16,0,29.389999389648438
16.5,76.5,1961-12-17,0,29.15999984741211
16.5,76.5,1961-12-18,0,29.850000381469727
16.5,76.5,1961-12-19,0,29.139999389648438
16.5,76.5,1961-12-20,0,28.700000762939453
16.5,76.5,1961-12-21,0,28.469999313354492
16.5,76.5,1961-12-22,0,28.100000381469727
16.5,76.5,1961-12-23,0,27.540000915527344
16.5,76.5,1961-12-24,0,27.40999984741211
16.5,76.5,1961-12-25,0,27.729999542236328
16.5,76.5,1961-12-26,0,27.770000457763672
16.5,76.5,1961-12-27,0,27.579999923706055
16.5,76.5,1961-12-28,0,27.780000686645508
16.5,76.5,1961-12-29,0,27.719999313354492
16.5,76.5,1961-12-30,0,27.719999313354492
16.5,76.5,1961-12-31,0,28.440000534057617
16.5,76.5,1962-01-01,0,28.68000030517578
16.5,76.5,1962-01-02,0,27.56999969482422
16.5,76.5,1962-01-03,0,27.489999771118164
16.5,76.5,1962-01-04,0,26.65999984741211
16.5,76.5,1962-01-05,0,26.549999237060547
16.5,76.5,1962-01-06,0,27.1299991607666
16.5,76.5,1962-01-07,0,27.8700008392334
16.5,76.5,1962-01-08,0,29.610000610351562
16.5,76.5,1962-01-09,0,29.229999542236328
16.5,76.5,1962-01-10,0,29.190000534057617
16.5,76.5,1962-01-11,0,29.579999923706055
16.5,76.5,1962-01-12,0,29.510000228881836
16.5,76.5,1962-01-13,0,29.559999465942383
16.5,76.5,1962-01-14,0,29.6299991607666
16.5,76.5,1962-01-15,0,29.8799991607666
16.5,76.5,1962-01-16,0,29.8799991607666
16.5,76.5,1962-01-17,0,29.309999465942383
16.5,76.5,1962-01-18,0,28.540000915527344
16.5,76.5,1962-01-19,0,28.649999618530273
16.5,76.5,1962-01-20,0,29.530000686645508
16.5,76.5,1962-01-21,0,30.010000228881836
16.5,76.5,1962-01-22,0,30.1299991607666
16.5,76.5,1962-01-23,0,30.440000534057617
16.5,76.5,1962-01-24,0,31.079999923706055
16.5,76.5,1962-01-25,0,30.700000762939453
16.5,76.5,1962-01-26,0,30.450000762939453
16.5,76.5,1962-01-27,0,28.690000534057617
16.5,76.5,1962-01-28,0,27.139999389648438
16.5,76.5,1962-01-29,0,29.110000610351562
16.5,76.5,1962-01-30,0,30.15999984741211
16.5,76.5,1962-01-31,0,30.290000915527344
16.5,76.5,1962-02-01,0,30.5
16.5,76.5,1962-02-02,0,30.709999084472656
16.5,76.5,1962-02-03,0,29.6299991607666
16.5,76.5,1962-02-04,0,29.809999465942383
16.5,76.5,1962-02-05,0,30.149999618530273
16.5,76.5,1962-02-06,0,30.579999923706055
16.5,76.5,1962-02-07,0,30.780000686645508
16.5,76.5,1962-02-08,0,31.68000030517578
16.5,76.5,1962-02-09,0,32.81999969482422
16.5,76.5,1962-02-10,0,32.81999969482422
16.5,76.5,1962-02-11,0,32.31999969482422
16.5,76.5,1962-02-12,0,32.95000076293945
16.5,76.5,1962-02-13,0,33.529998779296875
16.5,76.5,1962-02-14,0,33.93000030517578
16.5,76.5,1962-02-15,0,34.2599983215332
16.5,76.5,1962-02-16,0,33.90999984741211
16.5,76.5,1962-02-17,0,33.439998626708984
16.5,76.5,1962-02-18,0,33.81999969482422
16.5,76.5,1962-02-19,0,33.349998474121094
16.5,76.5,1962-02-20,0,32.970001220703125
16.5,76.5,1962-02-21,0,31.920000076293945
16.5,76.5,1962-02-22,0,30.209999084472656
16.5,76.5,1962-02-23,0,32.0
16.5,76.5,1962-02-24,0,32.97999954223633
16.5,76.5,1962-02-25,0,34.349998474121094
16.5,76.5,1962-02-26,0,33.31999969482422
16.5,76.5,1962-02-27,0,33.77000045776367
16.5,76.5,1962-02-28,0,33.75
16.5,76.5,1962-03-01,0,34.279998779296875
16.5,76.5,1962-03-02,0,35.16999816894531
16.5,76.5,1962-03-03,0,35.16999816894531
16.5,76.5,1962-03-04,0,34.95000076293945
16.5,76.5,1962-03-05,0,34.79999923706055
16.5,76.5,1962-03-06,0,35.20000076293945
16.5,76.5,1962-03-07,0,36.029998779296875
16.5,76.5,1962-03-08,0,36.18000030517578
16.5,76.5,1962-03-09,0,36.220001220703125
16.5,76.5,1962-03-10,0,35.959999084472656
16.5,76.5,1962-03-11,0,36.22999954223633
16.5,76.5,1962-03-12,0,36.130001068115234
16.5,76.5,1962-03-13,0,35.779998779296875
16.5,76.5,1962-03-14,0,34.86000061035156
16.5,76.5,1962-03-15,0,35.540000915527344
16.5,76.5,1962-03-16,0,35.7599983215332
16.5,76.5,1962-03-17,0,36.33000183105469
16.5,76.5,1962-03-18,0,36.27000045776367
16.5,76.5,1962-03-19,0,36.650001525878906
16.5,76.5,1962-03-20,0,36.88999938964844
16.5,76.5,1962-03-21,0,36.38999938964844
16.5,76.5,1962-03-22,0,36.290000915527344
16.5,76.5,1962-03-23,0,36.63999938964844
16.5,76.5,1962-03-24,0,36.650001525878906
16.5,76.5,1962-03-25,0,36.959999084472656
16.5,76.5,1962-03-26,0,36.66999816894531
16.5,76.5,1962-03-27,0,37.310001373291016
16.5,76.5,1962-03-28,0,37.939998626708984
16.5,76.5,1962-03-29,0,37.43000030517578
16.5,76.5,1962-03-30,0,38.29999923706055
16.5,76.5,1962-03-31,0,38.619998931884766
16.5,76.5,1962-04-01,0,39.0
16.5,76.5,1962-04-02,0,39.02000045776367
16.5,76.5,1962-04-03,0,39.040000915527344
16.5,76.5,1962-04-04,0,39.61000061035156
16.5,76.5,1962-04-05,0,39.79999923706055
16.5,76.5,1962-04-06,0,37.65999984741211
16.5,76.5,1962-04-07,0,35.060001373291016
16.5,76.5,1962-04-08,0,38.560001373291016
16.5,76.5,1962-04-09,0,38.43000030517578
16.5,76.5,1962-04-10,0,35.9900016784668
16.5,76.5,1962-04-11,0,37.119998931884766
16.5,76.5,1962-04-12,0,35.41999816894531
16.5,76.5,1962-04-13,0,33.83000183105469
16.5,76.5,1962-04-14,0,33.09000015258789
16.5,76.5,1962-04-15,0,33.7599983215332
16.5,76.5,1962-04-16,0,33.95000076293945
16.5,76.5,1962-04-17,0,35.18000030517578
16.5,76.5,1962-04-18,0,36.150001525878906
16.5,76.5,1962-04-19,0,36.970001220703125
16.5,76.5,1962-04-20,0,37.209999084472656
16.5,76.5,1962-04-21,0,38.150001525878906
16.5,76.5,1962-04-22,0,38.90999984741211
16.5,76.5,1962-04-23,0,38.970001220703125
16.5,76.5,1962-04-24,0,39.630001068115234
16.5,76.5,1962-04-25,0,38.72999954223633
16.5,76.5,1962-04-26,0,38.959999084472656
16.5,76.5,1962-04-27,0,39.83000183105469
16.5,76.5,1962-04-28,0,37.47999954223633
16.5,76.5,1962-04-29,0,39.45000076293945
16.5,76.5,1962-04-30,0,40.790000915527344
16.5,76.5,1962-05-01,0,39.90999984741211
16.5,76.5,1962-05-02,0,40.02000045776367
16.5,76.5,1962-05-03,0,40.45000076293945
16.5,76.5,1962-05-04,0,40.65999984741211
16.5,76.5,1962-05-05,0,40.88999938964844
16.5,76.5,1962-05-06,0,40.09000015258789
16.5,76.5,1962-05-07,0,37.290000915527344
16.5,76.5,1962-05-08,0,37.220001220703125
16.5,76.5,1962-05-09,0,38.90999984741211
16.5,76.5,1962-05-10,0,37.790000915527344
16.5,76.5,1962-05-11,0,37.2599983215332
16.5,76.5,1962-05-12,0,37.290000915527344
16.5,76.5,1962-05-13,0,37.5099983215332
16.5,76.5,1962-05-14,0,38.0099983215332
16.5,76.5,1962-05-15,0,39.130001068115234
16.5,76.5,1962-05-16,0,38.060001373291016
16.5,76.5,1962-05-17,0,34.81999969482422
16.5,76.5,1962-05-18,0,36.33000183105469
16.5,76.5,1962-05-19,0,36.88999938964844
16.5,76.5,1962-05-20,0,35.91999816894531
16.5,76.5,1962-05-21,0,36.5
16.5,76.5,1962-05-22,0,36.650001525878906
16.5,76.5,1962-05-23,0,36.90999984741211
16.5,76.5,1962-05-24,0,35.619998931884766
16.5,76.5,1962-05-25,0,36.84000015258789
16.5,76.5,1962-05-26,0,37.810001373291016
16.5,76.5,1962-05-27,0,35.65999984741211
16.5,76.5,1962-05-28,0,36.20000076293945
16.5,76.5,1962-05-29,0,36.34000015258789
16.5,76.5,1962-05-30,0,36.59000015258789
16.5,76.5,1962-05-31,0,37.439998626708984
16.5,76.5,1962-06-01,0,37.09000015258789
16.5,76.5,1962-06-02,0,36.970001220703125
16.5,76.5,1962-06-03,0,34.08000183105469
16.5,76.5,1962-06-04,0,33.279998779296875
16.5,76.5,1962-06-05,0,33.810001373291016
16.5,76.5,1962-06-06,0,28.510000228881836
16.5,76.5,1962-06-07,0,29.030000686645508
16.5,76.5,1962-06-08,0,32.66999816894531
16.5,76.5,1962-06-09,0,32.4900016784668
16.5,76.5,1962-06-10,0,32.86000061035156
16.5,76.5,1962-06-11,0,32.43000030517578
16.5,76.5,1962-06-12,0,32.15999984741211
16.5,76.5,1962-06-13,0,34.689998626708984
16.5,76.5,1962-06-14,0,34.61000061035156
16.5,76.5,1962-06-15,0,35.619998931884766
16.5,76.5,1962-06-16,0,36.25
16.5,76.5,1962-06-17,0,36.56999969482422
16.5,76.5,1962-06-18,0,36.06999969482422
16.5,76.5,1962-06-19,0,34.189998626708984
16.5,76.5,1962-06-20,0,34.91999816894531
16.5,76.5,1962-06-21,0,35.22999954223633
16.5,76.5,1962-06-22,0,35.84000015258789
16.5,76.5,1962-06-23,0,33.849998474121094
16.5,76.5,1962-06-24,0,34.15999984741211
16.5,76.5,1962-06-25,0,35.310001373291016
16.5,76.5,1962-06-26,0,35.130001068115234
16.5,76.5,1962-06-27,0,34.790000915527344
16.5,76.5,1962-06-28,0,33.27000045776367
16.5,76.5,1962-06-29,0,32.68000030517578
16.5,76.5,1962-06-30,0,33.83000183105469
16.5,76.5,1962-07-01,0,34.380001068115234
16.5,76.5,1962-07-02,0,34.400001525878906
16.5,76.5,1962-07-03,0,31.899999618530273
16.5,76.5,1962-07-04,0,31.010000228881836
16.5,76.5,1962-07-05,0,31.280000686645508
16.5,76.5,1962-07-06,0,31.59000015258789
16.5,76.5,1962-07-07,0,31.440000534057617
16.5,76.5,1962-07-08,0,29.6200008392334
16.5,76.5,1962-07-09,0,29.8700008392334
16.5,76.5,1962-07-10,0,30.209999084472656
16.5,76.5,1962-07-11,0,31.440000534057617
16.5,76.5,1962-07-12,0,30.059999465942383
16.5,76.5,1962-07-13,0,26.899999618530273
16.5,76.5,1962-07-14,0,28.780000686645508
16.5,76.5,1962-07-15,0,31.84000015258789
16.5,76.5,1962-07-16,0,30.850000381469727
16.5,76.5,1962-07-17,0,30.09000015258789
16.5,76.5,1962-07-18,0,29.010000228881836
16.5,76.5,1962-07-19,0,31.479999542236328
16.5,76.5,1962-07-20,0,32.439998626708984
16.5,76.5,1962-07-21,0,30.329999923706055
16.5,76.5,1962-07-22,0,28.459999084472656
16.5,76.5,1962-07-23,0,29.530000686645508
16.5,76.5,1962-07-24,0,31.229999542236328
16.5,76.5,1962-07-25,0,31.610000610351562
16.5,76.5,1962-07-26,0,30.649999618530273
16.5,76.5,1962-07-27,0,29.639999389648438
16.5,76.5,1962-07-28,0,30.149999618530273
16.5,76.5,1962-07-29,0,30.93000030517578
16.5,76.5,1962-07-30,0,32.810001373291016
16.5,76.5,1962-07-31,0,30.479999542236328
16.5,76.5,1962-08-01,0,31.3799991607666
16.5,76.5,1962-08-02,0,31.309999465942383
16.5,76.5,1962-08-03,0,30.920000076293945
16.5,76.5,1962-08-04,0,30.729999542236328
16.5,76.5,1962-08-05,0,30.030000686645508
16.5,76.5,1962-08-06,0,29.190000534057617
16.5,76.5,1962-08-07,0,30.690000534057617
16.5,76.5,1962-08-08,0,30.579999923706055
16.5,76.5,1962-08-09,0,30.479999542236328
16.5,76.5,1962-08-10,0,29.90999984741211
16.5,76.5,1962-08-11,0,31.079999923706055
16.5,76.5,1962-08-12,0,30.489999771118164
16.5,76.5,1962-08-13,0,27.440000534057617
16.5,76.5,1962-08-14,0,26.690000534057617
16.5,76.5,1962-08-15,0,25.989999771118164
16.5,76.5,1962-08-16,0,28.229999542236328
16.5,76.5,1962-08-17,0,30.639999389648438
16.5,76.5,1962-08-18,0,30.899999618530273
16.5,76.5,1962-08-19,0,30.34000015258789
16.5,76.5,1962-08-20,0,30.489999771118164
16.5,76.5,1962-08-21,0,31.149999618530273
16.5,76.5,1962-08-22,0,31.549999237060547
16.5,76.5,1962-08-23,0,30.8700008392334
16.5,76.5,1962-08-24,0,30.8799991607666
16.5,76.5,1962-08-25,0,31.920000076293945
16.5,76.5,1962-08-26,0,32.220001220703125
16.5,76.5,1962-08-27,0,31.059999465942383
16.5,76.5,1962-08-28,0,30.290000915527344
16.5,76.5,1962-08-29,0,30.459999084472656
16.5,76.5,1962-08-30,0,31.260000228881836
16.5,76.5,1962-08-31,0,32.29999923706055
16.5,76.5,1962-09-01,0,32.34000015258789
16.5,76.5,1962-09-02,0,31.549999237060547
16.5,76.5,1962-09-03,0,32.31999969482422
16.5,76.5,1962-09-04,0,31.079999923706055
16.5,76.5,1962-09-05,0,29.950000762939453
16.5,76.5,1962-09-06,0,29.139999389648438
16.5,76.5,1962-09-07,0,30.559999465942383
16.5,76.5,1962-09-08,0,30.93000030517578
16.5,76.5,1962-09-09,0,30.450000762939453
16.5,76.5,1962-09-10,0,27.079999923706055
16.5,76.5,1962-09-11,0,29.239999771118164
16.5,76.5,1962-09-12,0,29.719999313354492
16.5,76.5,1962-09-13,0,30.920000076293945
16.5,76.5,1962-09-14,0,31.139999389648438
16.5,76.5,1962-09-15,0,30.489999771118164
16.5,76.5,1962-09-16,0,29.5
16.5,76.5,1962-09-17,0,25.18000030517578
16.5,76.5,1962-09-18,0,24.440000534057617
16.5,76.5,1962-09-19,0,26.889999389648438
16.5,76.5,1962-09-20,0,28.65999984741211
16.5,76.5,1962-09-21,0,28.899999618530273
16.5,76.5,1962-09-22,0,30.420000076293945
16.5,76.5,1962-09-23,0,30.920000076293945
16.5,76.5,1962-09-24,0,30.6200008392334
16.5,76.5,1962-09-25,0,31.270000457763672
16.5,76.5,1962-09-26,0,31.81999969482422
16.5,76.5,1962-09-27,0,31.6200008392334
16.5,76.5,1962-09-28,0,32.72999954223633
16.5,76.5,1962-09-29,0,32.81999969482422
16.5,76.5,1962-09-30,0,33.59000015258789
16.5,76.5,1962-10-01,0,32.9900016784668
16.5,76.5,1962-10-02,0,32.70000076293945
16.5,76.5,1962-10-03,0,32.09000015258789
